Path,Emotion,Intensity,Statement,Rep,Actor,Gender,Duration
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-01-01-01-02-13.wav,neutral,normal,kids,2,13,male,3.2031875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-01-01-02-01-13.wav,neutral,normal,dogs,1,13,male,3.069729166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-01-01-02-02-13.wav,neutral,normal,dogs,2,13,male,3.136458333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-02-01-01-01-13.wav,calm,normal,kids,1,13,male,3.3032916666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-02-01-01-02-13.wav,calm,normal,kids,2,13,male,3.1698333333333335
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-02-01-02-01-13.wav,calm,normal,dogs,1,13,male,3.136458333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-02-02-01-01-13.wav,calm,strong,kids,1,13,male,3.1364791666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-02-02-01-02-13.wav,calm,strong,kids,2,13,male,3.2032083333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-02-02-02-01-13.wav,calm,strong,dogs,1,13,male,3.003
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-02-02-02-02-13.wav,calm,strong,dogs,2,13,male,3.0363541666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-03-01-01-01-13.wav,happy,normal,kids,1,13,male,3.2365625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-03-01-01-02-13.wav,happy,normal,kids,2,13,male,3.2032083333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-03-01-02-01-13.wav,happy,normal,dogs,1,13,male,3.1364791666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-03-01-02-02-13.wav,happy,normal,dogs,2,13,male,3.2032083333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-03-02-01-01-13.wav,happy,strong,kids,1,13,male,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-03-02-01-02-13.wav,happy,strong,kids,2,13,male,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-03-02-02-01-13.wav,happy,strong,dogs,1,13,male,3.3700208333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-03-02-02-02-13.wav,happy,strong,dogs,2,13,male,3.3366666666666664
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-04-01-01-01-13.wav,sad,normal,kids,1,13,male,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-04-01-01-02-13.wav,sad,normal,kids,2,13,male,3.5368541666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-04-01-02-01-13.wav,sad,normal,dogs,1,13,male,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-04-01-02-02-13.wav,sad,normal,dogs,2,13,male,3.370041666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-04-02-01-01-13.wav,sad,strong,kids,1,13,male,3.3366666666666664
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-04-02-01-02-13.wav,sad,strong,kids,2,13,male,3.3032916666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-04-02-02-01-13.wav,sad,strong,dogs,1,13,male,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-04-02-02-02-13.wav,sad,strong,dogs,2,13,male,3.2031875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-05-01-01-01-13.wav,angry,normal,kids,1,13,male,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-05-01-01-02-13.wav,angry,normal,kids,2,13,male,3.5368541666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-05-01-02-01-13.wav,angry,normal,dogs,1,13,male,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-05-01-02-02-13.wav,angry,normal,dogs,2,13,male,3.3700208333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-05-02-01-01-13.wav,angry,strong,kids,1,13,male,3.6703333333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-05-02-01-02-13.wav,angry,strong,kids,2,13,male,4.2709375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-05-02-02-01-13.wav,angry,strong,dogs,1,13,male,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-05-02-02-02-13.wav,angry,strong,dogs,2,13,male,4.170833333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-06-01-01-01-13.wav,fearful,normal,kids,1,13,male,3.1364791666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-06-01-01-02-13.wav,fearful,normal,kids,2,13,male,3.1698333333333335
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-06-01-02-01-13.wav,fearful,normal,dogs,1,13,male,3.2032083333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-06-01-02-02-13.wav,fearful,normal,dogs,2,13,male,3.2365625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-06-02-01-01-13.wav,fearful,strong,kids,1,13,male,3.370041666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-06-02-01-02-13.wav,fearful,strong,kids,2,13,male,3.2699375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-06-02-02-01-13.wav,fearful,strong,dogs,1,13,male,3.5035
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-06-02-02-02-13.wav,fearful,strong,dogs,2,13,male,3.2032083333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-07-01-01-01-13.wav,disgusted,normal,kids,1,13,male,3.136458333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-07-01-01-02-13.wav,disgusted,normal,kids,2,13,male,3.1698333333333335
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-07-01-02-01-13.wav,disgusted,normal,dogs,1,13,male,3.2699375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-07-01-02-02-13.wav,disgusted,normal,dogs,2,13,male,3.2365625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-07-02-01-01-13.wav,disgusted,strong,kids,1,13,male,3.403395833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-07-02-01-02-13.wav,disgusted,strong,kids,2,13,male,3.703708333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-07-02-02-01-13.wav,disgusted,strong,dogs,1,13,male,3.403395833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-07-02-02-02-13.wav,disgusted,strong,dogs,2,13,male,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-08-01-01-01-13.wav,surprised,normal,kids,1,13,male,3.403395833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-08-01-01-02-13.wav,surprised,normal,kids,2,13,male,3.136458333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-08-01-02-01-13.wav,surprised,normal,dogs,1,13,male,3.1364791666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-08-01-02-02-13.wav,surprised,normal,dogs,2,13,male,3.036375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-08-02-01-01-13.wav,surprised,strong,kids,1,13,male,3.3366666666666664
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-08-02-01-02-13.wav,surprised,strong,kids,2,13,male,3.3032916666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-08-02-02-01-13.wav,surprised,strong,dogs,1,13,male,3.3366666666666664
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_13/03-01-08-02-02-02-13.wav,surprised,strong,dogs,2,13,male,3.3032916666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-01-01-01-01-14.wav,neutral,normal,kids,1,14,female,3.470125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-01-01-01-02-14.wav,neutral,normal,kids,2,14,female,3.3366666666666664
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-01-01-02-01-14.wav,neutral,normal,dogs,1,14,female,3.4701458333333335
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-01-01-02-02-14.wav,neutral,normal,dogs,2,14,female,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-02-01-01-01-14.wav,calm,normal,kids,1,14,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-02-01-01-02-14.wav,calm,normal,kids,2,14,female,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-02-01-02-01-14.wav,calm,normal,dogs,1,14,female,3.4034166666666668
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-02-01-02-02-14.wav,calm,normal,dogs,2,14,female,3.5035
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-02-02-01-01-14.wav,calm,strong,kids,1,14,female,3.8705208333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-02-02-01-02-14.wav,calm,strong,kids,2,14,female,3.9038958333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-02-02-02-01-14.wav,calm,strong,dogs,1,14,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-02-02-02-02-14.wav,calm,strong,dogs,2,14,female,3.7704375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-03-01-01-01-14.wav,happy,normal,kids,1,14,female,3.703708333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-03-01-01-02-14.wav,happy,normal,kids,2,14,female,3.6703333333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-03-01-02-01-14.wav,happy,normal,dogs,1,14,female,3.403395833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-03-01-02-02-14.wav,happy,normal,dogs,2,14,female,3.470125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-03-02-01-01-14.wav,happy,strong,kids,1,14,female,3.7704166666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-03-02-01-02-14.wav,happy,strong,kids,2,14,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-03-02-02-01-14.wav,happy,strong,dogs,1,14,female,3.8371666666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-03-02-02-02-14.wav,happy,strong,dogs,2,14,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-04-01-01-01-14.wav,sad,normal,kids,1,14,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-04-01-01-02-14.wav,sad,normal,kids,2,14,female,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-04-01-02-01-14.wav,sad,normal,dogs,1,14,female,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-04-01-02-02-14.wav,sad,normal,dogs,2,14,female,3.536875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-04-02-01-01-14.wav,sad,strong,kids,1,14,female,3.8705208333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-04-02-01-02-14.wav,sad,strong,kids,2,14,female,3.6703333333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-04-02-02-01-14.wav,sad,strong,dogs,1,14,female,3.6703333333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-04-02-02-02-14.wav,sad,strong,dogs,2,14,female,3.9039166666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-05-01-01-01-14.wav,angry,normal,kids,1,14,female,3.6035833333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-05-01-01-02-14.wav,angry,normal,kids,2,14,female,3.703708333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-05-01-02-01-14.wav,angry,normal,dogs,1,14,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-05-01-02-02-14.wav,angry,normal,dogs,2,14,female,3.9039166666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-05-02-01-01-14.wav,angry,strong,kids,1,14,female,4.2709375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-05-02-01-02-14.wav,angry,strong,kids,2,14,female,4.371020833333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-05-02-02-01-14.wav,angry,strong,dogs,1,14,female,4.170833333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-05-02-02-02-14.wav,angry,strong,dogs,2,14,female,4.404416666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-06-01-01-01-14.wav,fearful,normal,kids,1,14,female,3.3700208333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-06-01-01-02-14.wav,fearful,normal,kids,2,14,female,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-06-01-02-01-14.wav,fearful,normal,dogs,1,14,female,3.370041666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-06-01-02-02-14.wav,fearful,normal,dogs,2,14,female,3.3700208333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-06-02-01-01-14.wav,fearful,strong,kids,1,14,female,3.3700208333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-06-02-01-02-14.wav,fearful,strong,kids,2,14,female,3.403395833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-06-02-02-01-14.wav,fearful,strong,dogs,1,14,female,3.5035
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-06-02-02-02-14.wav,fearful,strong,dogs,2,14,female,3.470125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-07-01-01-01-14.wav,disgusted,normal,kids,1,14,female,3.7704166666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-07-01-01-02-14.wav,disgusted,normal,kids,2,14,female,3.6369583333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-07-01-02-01-14.wav,disgusted,normal,dogs,1,14,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-07-01-02-02-14.wav,disgusted,normal,dogs,2,14,female,3.7704375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-07-02-01-01-14.wav,disgusted,strong,kids,1,14,female,3.93725
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-07-02-01-02-14.wav,disgusted,strong,kids,2,14,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-07-02-02-01-14.wav,disgusted,strong,dogs,1,14,female,3.6703333333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-07-02-02-02-14.wav,disgusted,strong,dogs,2,14,female,3.8037916666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-08-01-01-01-14.wav,surprised,normal,kids,1,14,female,3.636979166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-08-01-01-02-14.wav,surprised,normal,kids,2,14,female,3.57025
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-08-01-02-01-14.wav,surprised,normal,dogs,1,14,female,3.2032083333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-08-01-02-02-14.wav,surprised,normal,dogs,2,14,female,3.3032916666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-08-02-01-01-14.wav,surprised,strong,kids,1,14,female,3.970625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-08-02-01-02-14.wav,surprised,strong,kids,2,14,female,3.703708333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-08-02-02-01-14.wav,surprised,strong,dogs,1,14,female,3.703708333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_14/03-01-08-02-02-02-14.wav,surprised,strong,dogs,2,14,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-01-01-01-01-15.wav,neutral,normal,kids,1,15,male,3.370041666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-01-01-01-02-15.wav,neutral,normal,kids,2,15,male,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-01-01-02-01-15.wav,neutral,normal,dogs,1,15,male,3.43675
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-01-01-02-02-15.wav,neutral,normal,dogs,2,15,male,3.403395833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-02-01-01-01-15.wav,calm,normal,kids,1,15,male,3.57025
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-02-01-01-02-15.wav,calm,normal,kids,2,15,male,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-02-01-02-01-15.wav,calm,normal,dogs,1,15,male,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-02-01-02-02-15.wav,calm,normal,dogs,2,15,male,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-02-02-01-01-15.wav,calm,strong,kids,1,15,male,3.6703333333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-02-02-01-02-15.wav,calm,strong,kids,2,15,male,3.8038125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-02-02-02-01-15.wav,calm,strong,dogs,1,15,male,3.9372708333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-02-02-02-02-15.wav,calm,strong,dogs,2,15,male,3.6035833333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-03-01-01-01-15.wav,happy,normal,kids,1,15,male,3.403395833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-03-01-01-02-15.wav,happy,normal,kids,2,15,male,3.3366666666666664
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-03-01-02-01-15.wav,happy,normal,dogs,1,15,male,3.3366666666666664
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-03-01-02-02-15.wav,happy,normal,dogs,2,15,male,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-03-02-01-01-15.wav,happy,strong,kids,1,15,male,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-03-02-01-02-15.wav,happy,strong,kids,2,15,male,3.470125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-03-02-02-01-15.wav,happy,strong,dogs,1,15,male,3.8037916666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-03-02-02-02-15.wav,happy,strong,dogs,2,15,male,3.370041666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-04-01-01-01-15.wav,sad,normal,kids,1,15,male,3.5035
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-04-01-01-02-15.wav,sad,normal,kids,2,15,male,3.3032916666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-04-01-02-01-15.wav,sad,normal,dogs,1,15,male,3.3033125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-04-01-02-02-15.wav,sad,normal,dogs,2,15,male,3.3700208333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-04-02-01-01-15.wav,sad,strong,kids,1,15,male,3.2699166666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-04-02-01-02-15.wav,sad,strong,kids,2,15,male,3.403395833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-04-02-02-01-15.wav,sad,strong,dogs,1,15,male,3.536875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-04-02-02-02-15.wav,sad,strong,dogs,2,15,male,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-05-01-01-01-15.wav,angry,normal,kids,1,15,male,3.636979166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-05-01-01-02-15.wav,angry,normal,kids,2,15,male,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-05-01-02-01-15.wav,angry,normal,dogs,1,15,male,3.703708333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-05-01-02-02-15.wav,angry,normal,dogs,2,15,male,3.536875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-05-02-01-01-15.wav,angry,strong,kids,1,15,male,3.536875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-05-02-01-02-15.wav,angry,strong,kids,2,15,male,3.7370833333333335
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-05-02-02-01-15.wav,angry,strong,dogs,1,15,male,3.4701458333333335
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-05-02-02-02-15.wav,angry,strong,dogs,2,15,male,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-06-01-01-01-15.wav,fearful,normal,kids,1,15,male,3.3032916666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-06-01-01-02-15.wav,fearful,normal,kids,2,15,male,3.3033125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-06-01-02-01-15.wav,fearful,normal,dogs,1,15,male,3.2699375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-06-01-02-02-15.wav,fearful,normal,dogs,2,15,male,3.3032916666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-06-02-01-01-15.wav,fearful,strong,kids,1,15,male,3.3366666666666664
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-06-02-01-02-15.wav,fearful,strong,kids,2,15,male,3.4701458333333335
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-06-02-02-01-15.wav,fearful,strong,dogs,1,15,male,3.3700208333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-06-02-02-02-15.wav,fearful,strong,dogs,2,15,male,3.5035
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-07-01-01-01-15.wav,disgusted,normal,kids,1,15,male,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-07-01-01-02-15.wav,disgusted,normal,kids,2,15,male,3.6369583333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-07-01-02-01-15.wav,disgusted,normal,dogs,1,15,male,3.6703333333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-07-01-02-02-15.wav,disgusted,normal,dogs,2,15,male,4.070729166666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-07-02-01-01-15.wav,disgusted,strong,kids,1,15,male,3.7036875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-07-02-01-02-15.wav,disgusted,strong,kids,2,15,male,3.370041666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-07-02-02-01-15.wav,disgusted,strong,dogs,1,15,male,3.3033125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-07-02-02-02-15.wav,disgusted,strong,dogs,2,15,male,3.4701458333333335
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-08-01-01-01-15.wav,surprised,normal,kids,1,15,male,3.636979166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-08-01-01-02-15.wav,surprised,normal,kids,2,15,male,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-08-01-02-01-15.wav,surprised,normal,dogs,1,15,male,3.703708333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-08-01-02-02-15.wav,surprised,normal,dogs,2,15,male,3.370041666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-08-02-01-01-15.wav,surprised,strong,kids,1,15,male,3.3700208333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-08-02-01-02-15.wav,surprised,strong,kids,2,15,male,3.3032916666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-08-02-02-01-15.wav,surprised,strong,dogs,1,15,male,3.2032083333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_15/03-01-08-02-02-02-15.wav,surprised,strong,dogs,2,15,male,3.3366666666666664
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_16/03-01-01-01-01-01-16.wav,neutral,normal,kids,1,16,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_16/03-01-01-01-01-02-16.wav,neutral,normal,kids,2,16,female,3.7370833333333335
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_16/03-01-01-01-02-01-16.wav,neutral,normal,dogs,1,16,female,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_16/03-01-01-01-02-02-16.wav,neutral,normal,dogs,2,16,female,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_16/03-01-02-01-01-01-16.wav,calm,normal,kids,1,16,female,3.7036875
